,User,Date,Likes,Replies,Retweets,Source of Tweet,User Tweet Count,User Follower Count,Automated User,Verified User,Language,Tweet
1033,sandwichgoal,2021-11-01 18:12:35+00:00,0,0,0,Twitter Web App,475,46,0,0,qam,"@XWSBmooner @xwallstreetbets @BullishBabe
@ArtistPromoter_
@SBF_FTX"
1034,CryptoConekt,2021-11-01 18:12:07+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"🐻💰$840,689 $SOL SHORT @$200.98 | 11/01 18:11:59
🏦FTX | SOL PERP

👀 Buy the rumor, and add on the news - Steven Tyler"
1035,Balzamic3,2021-11-01 18:12:04+00:00,1,0,0,Twitter for Android,3896,128,0,0,en,@vickysnipes147 @joemccann @FTX_Official Once you use $SOL you never go back...😏😏
1036,WhaleTrades,2021-11-01 18:12:01+00:00,1,0,0,Bitmex High Trades,333721,191792,0,0,en,"📉💶$840,689 $SOL SHORTED @$200.98 [01/11/21 18:12:01]
🏪FTX | SOL-PERP

🗣️*primal screams of agony* - IronMan4Eva"
1037,0xEKIN,2021-11-01 18:11:56+00:00,0,0,0,Twitter Web App,5538,365,0,0,en,@GooseFX1 @solanium_io @MEXC_Global @gate_io I wait for FTX lfg :)
1038,toroivn,2021-11-01 18:11:21+00:00,0,0,0,Twitter for iPhone,1294,17,0,0,qme,"$Ceek 
@elonmusk 
@cz_binance 
@coinbase 
@SBF_FTX"
1039,CryptoConekt,2021-11-01 18:11:13+00:00,1,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$566,676 $FTT LONG @$58.5735 | 11/01 18:11:05
🏦FTX | FTT PERP

👀 Money can’t buy you happiness, but it can buy you a yacht big enough to pull up right alongside it. – David Lee Roth"
1040,carlos31498163,2021-11-01 18:11:10+00:00,0,0,0,Twitter for iPhone,1681,66,0,0,und,@TheMoonCarl FTX
1041,lntalavera,2021-11-01 18:11:07+00:00,0,0,0,dlvr.it,2200,221,0,0,en,NFT hype isn’t cooling down as Coinbase and FTX only dive deeper https://t.co/WP4USYZqZe
1042,cryptocy_,2021-11-01 18:10:28+00:00,0,1,0,Twitter for Android,2580,40,0,0,tr,"OMG Network'ün düzenlediği airdropta OMG token sahipleri için bakiye görüntüleri 12 Kasım tarihinde saat 03:00'te alınacağı duyuruldu.Airdrop'u destekleyeceğini duyuran borsalar arasında FTX, Upbit, Binance ve Gate io yer alıyor Cüzdanında 1 OMG tutan her kullanıcı"
1043,Konda_Radha,2021-11-01 18:10:12+00:00,2,0,0,Twitter Web App,7172,127,0,0,en,"@Iyervval @BYJUS @emirates @ftx_app @imVkohli There is a good reason u r on field

Do you hv any good reason/expertise to comment on festivals? 

Then Indian fans, the paying stakeholders, hv more stake to comment on ur performance. 

Appears u are more upset with fans than your performance/defeats. Appalling!"
1044,Lael54542102,2021-11-01 18:09:50+00:00,0,0,0,Twitter Web App,373,7,0,0,en,@PixelRainbowNFT @TSM @FTX_Official hyped for some sol pixel @frogboiznft 👾
1045,alexbills024,2021-11-01 18:09:39+00:00,1,0,0,Twitter Web App,786,12,0,0,en,@crypto_iso @SBF_FTX What are your thoughts on $FTT? Where could that potentially be in a year?
1046,CryptoMinded8,2021-11-01 18:09:09+00:00,11,0,1,Twitter for Android,5666,283,0,0,en,"@defidotoken @ftx_app $DEFIDO's on fire, all the dogs are terrified 😎"
1047,btc_status,2021-11-01 18:09:07+00:00,0,0,0,BTC Status Bot,519800,45704,1,0,en,"🪙 FTX Lending

Price: $60,565
Funding Rate (%/year)
　BTC: 2.50% ($1.9B)
　ETH: 2.00% ($0.46B)
　USD: 18.00% ($2.36B) https://t.co/Bi3tYPkGjP"
1048,ExchangeWhales,2021-11-01 18:08:39+00:00,0,0,0,exchangewhales,259091,4597,0,0,en,"🔻🔻🔻 $854,000 ETH-PERP SHORTED @$4,270 💻 on #FTX (18:08:39 UTC) #ETH #cryptocurrency"
1049,coinimanalizde,2021-11-01 18:08:37+00:00,3,1,0,Twitter for Android,35585,6337,0,0,tr,"#OMG Network ($OMG)'ün düzenlediği airdropta OMG token sahipleri için bakiye görüntüleri 12 Kasım tarihinde saat 03:00'te alınacağı duyuruldu. 

Airdrop'u destekleyeceğini duyuran borsalar arasında #FTX, #Upbit, #Binance ve #Gate.io gibi yer alıyor ++"
1050,NFTtaylor,2021-11-01 18:08:31+00:00,1,1,0,Twitter for iPhone,805,1557,0,0,en,@loserleaves @Brett_FTXUS @jumio @ftx_app @FTX_Official Mind DMing me? Would love to hear more about the issue you ran into so we can come up with some way to improve the experience
1051,CryptoConekt,2021-11-01 18:07:49+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$2,050,470 $BTC LONG @$60670.0 | 11/01 18:07:43
🏦FTX | BTC PERP

👀 There's no such thing as bear markets, it's just getting ready for the next leg up - Bill Gates"
1052,WhaleTrades,2021-11-01 18:07:44+00:00,2,0,0,Bitmex High Trades,333721,191792,0,0,in,"📈💶$2,050,470 $BTC LONGED @$60670.0 [01/11/21 18:07:44]
🏪FTX | BTC-PERP

🗣️Reminder: In a bull market, dips get bought. - vikpkb"
1053,CryptoConekt,2021-11-01 18:07:39+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"🐻💰$1,023,240 $BNB SHORT @$533.415 | 11/01 18:07:32
🏦FTX | BNB PERP

👀 I'm not opening my broker back up until BTC reaches 200k - Jamie Foxx"
1054,PixelRainbowNFT,2021-11-01 18:07:38+00:00,0,1,0,Twitter for iPhone,32968,14359,0,0,en,"We love you @TSM for all you do to make the world a better place. Truly, $SOL and @FTX_Official are alongside you in full support! $samo #aurory $aury #samo #samofamo #soldog https://t.co/DqKRAiiUCK"
1055,tungstencubenft,2021-11-01 18:07:36+00:00,49,0,4,Twitter Web App,540,3540,0,0,en,Will you be on the right side of history? @SBF_FTX https://t.co/cWDvrP1Qqo
1056,WhaleTrades,2021-11-01 18:07:34+00:00,6,0,0,Bitmex High Trades,333721,191792,0,0,en,"📉💶$1,023,240 $BNB SHORTED @$533.415 [01/11/21 18:07:33]
🏪FTX | BNB-PERP

🗣️Mr. Frodo, look, it’s an oliphant! - trademort"
1057,Korea_Krypto,2021-11-01 18:06:15+00:00,0,0,0,Twitter Web App,240,22,0,0,en,"@Dogebits3d @cz_binance @SBF_FTX @elonmusk 

0xc874D765219Dc89AEdcae8bAb2c4B8D6215EA716"
1058,DiamoondSensei,2021-11-01 18:05:37+00:00,2,0,0,Twitter for iPhone,1283,43,0,0,qme,@defidotoken @ftx_app #WEAREDEFIDO
1059,CryptoConekt,2021-11-01 18:05:19+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"🐻💰$540,000 $DOGE SHORT @$0.268005 | 11/01 18:05:12
🏦FTX | DOGE PERP

👀 Adding to a loser , makes you a winner - Bruce Springsteen"
1060,jimtalbot,2021-11-01 18:05:15+00:00,45,1,0,Twitter Web App,47353,126051,0,0,en,@abetrade its fastter than ftx own ui lol
1061,theprof67843942,2021-11-01 18:05:15+00:00,4,0,0,Twitter for iPhone,1458,90,0,0,en,That FTX fud on $spell was so desperate in hindsight
1062,WhaleTrades,2021-11-01 18:05:14+00:00,2,0,0,Bitmex High Trades,333721,191792,0,0,en,"📉💶$540,000 $DOGE SHORTED @$0.268005 [01/11/21 18:05:14]
🏪FTX | DOGE-PERP

🗣️Bears sound smart. Bulls make money. - WealthSeekr"
1063,Frosted_Fate,2021-11-01 18:04:45+00:00,5,0,0,Twitter Web App,655,143,0,0,en,@TSM @AuroryProject @ftx_us @GirlsWhoCode Plz No More💔
1064,utterlybased,2021-11-01 18:04:17+00:00,1,0,0,Twitter Web App,5356,1382,0,0,en,@MonkDoesnt @SBF_FTX This is amazing and actually how I picture @SBF_FTX life.
1065,hodlthefomo,2021-11-01 18:04:05+00:00,5,0,0,Twitter for iPhone,5164,107,0,0,en,"@defidotoken @ftx_app Well this is a pleasant surprise today, LFG"
1066,TSM,2021-11-01 18:03:56+00:00,502,81,111,Twitter Web App,21599,2228183,0,1,en,"🚨 NFT CHARITY AUCTION IS LIVE 🚨

The money raised from our @AuroryProject NFT on @ftx_us will be donated to @GirlsWhoCode — an organization changing the game and are on track to close the gender gap in new entry-level tech jobs by 2030 👏

BID NOW ➝ https://t.co/bfSsHTinZy https://t.co/DcJIL1967e"
1067,King_DarkSkin_,2021-11-01 18:03:09+00:00,0,1,0,Twitter for iPhone,58089,979,0,0,en,All I had was my shaving profile and college as my way to avoid the Ftx
1068,M__O__T__U,2021-11-01 18:02:25+00:00,5,0,0,Twitter for iPhone,1711,214,0,0,en,"@Cryptanzee Same here. Once I used #solana, I transferred 90% of my trading there. And made $SOL my biggest bag. Clearly superior technology and based team in @aeyakovenko &amp; @SBF_FTX. Real world adoption will only come from cheaper and faster technology than the incumbent - SOL offers this"
1069,DYORCryptoBot,2021-11-01 18:02:21+00:00,0,0,0,DYORCryptoBot,323628,91521,1,0,en,"[SCAN RESULTS - 1h]

Exchange: #FTX

Top 5 bullish trend (#PERP futures)
1: $COMP
2: $TRYB
3: $LRC
4: $XEM
5: $REEF

Top 5 bullish trend (#USD stocks)
1: $ARKK
2: $GME
3: $DKNG
4: $FB
5: $BB

All #FTX results on https://t.co/vMSA8RwQ1G website!"
1070,btc_status,2021-11-01 18:02:10+00:00,0,0,0,BTC Status Bot,519800,45704,1,0,in,"📊 Perp OI

BitMEX XBTUSD：$516M (-4%↓)
BinanceF BTCUSDT：$3B (-1%↓)
Bybit BTCUSD：$2B (+2%↑)
FTX BTCPERP：$2B (-4%↓)
OKEx BTCUSD：$535M (+2%↑)
Huobi BTCUSD：$127M (0%↓)
FTX ETHPERP：$1B (0%↓)
BinanceF ETHUSDT：$1B (0%↓)
Bybit ETHUSD：$1B (-2%↓) https://t.co/igILVXSvXy"
1071,ClankApp,2021-11-01 18:02:09+00:00,0,0,0,ClankApp,568751,14591,1,0,en,"💰3,007,500 #HUSD (3,007,500 USD) move from #ftx to unknown wallet
 
Date : 2021-11-01 18:00:17 (GMT 0)
Blockchain : #ETHEREUM
Symbol : #HUSD
 
Detail: https://t.co/VS29UMiZES"
1072,DefidoGang,2021-11-01 18:01:58+00:00,8,0,4,Twitter Web App,135,5,0,0,no,"@defidotoken @ftx_app HYPEEEE 

@coinbase #DeFidoArmy"
1073,btc_status,2021-11-01 18:01:57+00:00,0,0,0,BTC Status Bot,519800,45704,1,0,en,"📊 Bitcoin Network Status

Price: $60,748
Pooled Tx: 6,671
Avg. Block: 9 min 44 s (-2.67%)
Hash Rate: 155.04 EH/s
Difficulty: 21.6 T

【FTX BTC-HASH】 https://t.co/MKP3pr9i0w"
1074,DeFidoWalker,2021-11-01 18:01:54+00:00,18,0,4,Twitter for Android,2244,130,0,0,en,@defidotoken @ftx_app $DEFIDO delivers!
1075,denario_bot,2021-11-01 18:01:46+00:00,0,0,0,denario_bot,85498,2925,0,0,en,"👎Top losers of the last hour👎 

🔴 $QTUM $16.75970 📉 -2.2627132% 
🔴 $LEO $3.32591 📉 -1.87131782% 
🔴 $REV $0.01626 📉 -1.77432653% 
🔴 $XEM $0.19236 📉 -1.71292663% 
🔴 $KCS $18.03848 📉 -1.69313082% 

👉 Trade #crypto on FTX https://t.co/AnvSTOWspw"
1076,denario_bot,2021-11-01 18:01:27+00:00,0,2,0,denario_bot,85498,2925,0,0,en,"👍Top coins of the last hour👍 

🥇 $LRC $0.99329 📈 12.17455103% 
🥈 $ELON $0.00000 📈 2.30456898% 
🥉 $HT $10.47029 📈 1.74040937% 
⚪ $OKB $21.99172 📈 1.5864413% 
⚪ $HOT $0.01303 📈 1.50008558% 

👉 Trade #crypto on FTX https://t.co/AnvSTOWspw"
1077,perpcharts,2021-11-01 18:01:11+00:00,1,0,0,perpcharts,3453,622,1,0,en,FTX perps 1h timeframe 50 lookback returns https://t.co/Yfk5sQHWeE
1078,FTX_C_R,2021-11-01 18:00:56+00:00,0,0,0,twittbot.net,88040,9776,0,0,ja,午̷̖̺͈̆͛͝前̧̢̖̫̊3̘̦時̗͡の̶̛̘̙̤̙̌̉͢い̷゙̊̈̓̓̅ば̬̬̩͈̊͡ら゙̜̩̹ぎ̫̺̓ͣ̕͡げ̧̛̩̞̽ん゙̨̼̗̤̂̄
1079,SwiftPilot420,2021-11-01 18:00:12+00:00,0,0,0,Twitter for iPhone,41130,3069,0,0,en,@MikeDavisYT U see @ftx_app is selling SHIB?
1080,DeFiDemon89,2021-11-01 18:00:04+00:00,16,0,4,Twitter for iPhone,4204,520,0,0,en,@defidotoken @ftx_app Just showing the legitimacy of $DEFIDO . Great stuff
1081,bitcoinbotter,2021-11-01 18:00:03+00:00,0,0,0,gensakikairi,9010,49,0,0,ja,"■FTX現先乖離
(括弧内は対過去24h平均)

0625   BTC:0%(0.0)   ETH:0%(0.0)
0924   BTC:0%(0.0)   ETH:0%(0.0)
1231   BTC:2.2%(-0.1)   ETH:2.3%(-0.1)

フォワードカーブ
BTC:0_(0)_0_(2.2)_2.2
ETH:0_(0)_0_(2.3)_2.3"
1082,Crypto_NFT_1,2021-11-01 17:59:36+00:00,15,0,3,Twitter for iPhone,1014,136,0,0,en,@defidotoken @ftx_app Good job $Defido!
1083,NfTickles,2021-11-01 17:59:27+00:00,1,0,0,Twitter Web App,1214,590,0,0,en,"@YOKOMSON @SBF_FTX love it, got very high hopes"
1084,ExchangeWhales,2021-11-01 17:58:40+00:00,0,0,0,exchangewhales,259091,4597,0,0,no,"🔻🔻🔻 $2,001,000 USDT-PERP SHORTED @$1.0,005 💻 on #FTX (17:58:39 UTC) # #cryptocurrency"
1085,ExchangeWhales,2021-11-01 17:58:40+00:00,0,0,0,exchangewhales,259091,4597,0,0,no,"🔻🔻🔻 $984,323 USDT-PERP SHORTED @$1.0,004 💻 on #FTX (17:58:39 UTC) # #cryptocurrency"
1086,ExchangeWhales,2021-11-01 17:58:40+00:00,0,0,0,exchangewhales,259091,4597,0,0,no,"🔻🔻🔻 $3,001,500 USDT-PERP SHORTED @$1.0,005 💻 on #FTX (17:58:39 UTC) # #cryptocurrency"
1087,ExchangeWhales,2021-11-01 17:58:40+00:00,0,0,0,exchangewhales,259091,4597,0,0,no,"🔻🔻🔻 $2,300,920 USDT-PERP SHORTED @$1.0,004 💻 on #FTX (17:58:39 UTC) # #cryptocurrency"
1088,Ertxzo,2021-11-01 17:58:35+00:00,18,0,4,Twitter for iPhone,1820,455,0,0,en,@defidotoken @ftx_app Yes!! #Defido you rock!
1089,defidotoken,2021-11-01 17:58:05+00:00,102,21,53,Twitter for iPhone,998,21545,0,0,en,"ANNOUNCEMENT: We are now on Blockfolio (@ftx_app) for price tracking and portfolio management check it out! 🚀💹

$DEFIDO 🐶🦴 https://t.co/9tMcT9SWcT"
1090,ExchangeWhales,2021-11-01 17:57:59+00:00,0,0,0,exchangewhales,259091,4597,0,0,in,"🚀🚀🚀 $768,480 BTC-PERP LONGED @$60,850 💻 on #FTX (17:57:59 UTC) #BTC #cryptocurrency"
1091,UlysseNossent,2021-11-01 17:57:36+00:00,1,0,0,Twitter for Android,192,15,0,0,en,"Guess who'll start T ?? 
I'm just a few appointments left from the treatment T.T
#trans #ftx #nonbinary #queer"
1092,wise_eth,2021-11-01 17:57:05+00:00,1,0,0,Twitter Web App,9606,3507,0,0,en,"@Greed2Fear I think in part this is why they've made the wormhole NFT bridge and the FTX NFTs be multi-chain.

NFTs minted on ETH (more decentralised) but transacted on SOL (faster and cheaper)"
1093,letusbet,2021-11-01 17:56:59+00:00,0,0,0,market_alerts,25281,790,0,0,en,#Litecoin December future on #ftx is trading at 2.67% premium over spot
1094,ChrisT_109,2021-11-01 17:55:59+00:00,0,0,0,Twitter for iPhone,3194,284,0,0,en,"@crypto_bobby Yeah the space has developed so much, I still have an FTX account with long term bags &amp; use #CRO for trading bots but everything else is done on DEX’s🙌👌"
1095,megatron_me,2021-11-01 17:55:11+00:00,1,1,0,Twitter for iPhone,593,15,0,0,en,@hitbtc @jeewoo258 @Kin_Ecosystem @FTX_Official It is now 6 months you have been saying this. Stop lying!!!
1096,cryptodeft,2021-11-01 17:55:02+00:00,13,3,4,Twitter Web App,2617,1306,0,0,en,"$UFO - Whether ppl listen to me or not, but happy that the charts listen to me....#UFO 😇

#UFO #crypto #binance #FTX #btc #eth #uniswap #shib #dot #kda https://t.co/bODUEwf1D8"
1097,LotharMonkedex,2021-11-01 17:54:39+00:00,1,0,0,Twitter Web App,3358,2758,0,0,en,@MonkDoesnt @SBF_FTX Fuck yeah
1098,NfTickles,2021-11-01 17:53:48+00:00,1,0,0,Twitter Web App,1214,590,0,0,en,"@YOKOMSON @SBF_FTX raised $50M @ $500M valuation, but yeah you are right they won't be able to compete"
1099,CryptoConekt,2021-11-01 17:53:35+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"🐻💰$2,445,591 $BTC SHORT @$60850.0 | 11/01 17:53:28
🏦FTX | BTC PERP

👀 There's no such thing as bear markets, it's just getting ready for the next leg up - Bill Gates"
1100,WhaleTrades,2021-11-01 17:53:30+00:00,1,0,0,Bitmex High Trades,333721,191792,0,0,en,"📉💶$2,445,591 $BTC SHORTED @$60850.0 [01/11/21 17:53:29]
🏪FTX | BTC-PERP

🗣️Balls deep - TylerDurden"
1101,raritycapital,2021-11-01 17:53:22+00:00,1,0,0,Twitter Web App,360,1110,0,0,en,"@YOKOMSON @SBF_FTX Two things:
(1) Blue chips are in part established bc of provenance and legacy, no alt side chain or rollup offers that prestige right now

(2) Long tail projects may exist on other chains but you're compounding your risk IMO"
1102,wrongbensonw,2021-11-01 17:52:43+00:00,0,0,0,Twitter for Android,315,43,0,0,in,@MorningBrew @drmarketlogic @cryptocom @FTX_Official @CoinCloudDCM @CoinFlipATM @Gemini : Mariah Carey
1103,CryptoBoole,2021-11-01 17:51:58+00:00,1,0,0,Twitter Web App,7628,8995,0,0,en,@RandomJ48 @FTX_Official Starts with K and ends with raken
1104,letusbet,2021-11-01 17:51:13+00:00,0,0,0,market_alerts,25281,790,0,0,en,#Chainlink December future on #ftx is trading at 2.85% premium over spot
1105,BLSHCapital,2021-11-01 17:49:18+00:00,0,1,0,Twitter for iPhone,11512,630,0,0,en,@SynapseProtocol When FTX or binance?
1106,zkMaxy,2021-11-01 17:49:02+00:00,0,1,0,Twitter Web App,1327,376,0,0,en,These Eggs are only traded on 2 exchanges &amp; have a floor price of 29SOL. FTX exchange had sales revenue of $346k with 2 Genopet eggs being sold for 1000SOL and 1 being sold for 999SOL. Solanart had a volume of 4700 transactions with only 91/1000 Eggs being listed on the exchange.
1107,NfTickles,2021-11-01 17:48:41+00:00,1,0,0,Twitter Web App,1214,590,0,0,en,@YOKOMSON @SBF_FTX true haha. there's about a 100% chance that someone will try and build something similar to parallel on solana too
1108,CryptoConekt,2021-11-01 17:48:25+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$553,737 $MATIC LONG @$1.8835875 | 11/01 17:48:18
🏦FTX | MATIC PERP

👀 Keep calm and HODL to the moon - Mr. Wen"
1109,WhaleTrades,2021-11-01 17:48:20+00:00,7,0,0,Bitmex High Trades,333721,191792,0,0,en,"📈💶$553,737 $MATIC LONGED @$1.8835875 [01/11/21 17:48:20]
🏪FTX | MATIC-PERP

🗣️Take the risk or lose the chance - Ademir1703"
1110,McHODLs,2021-11-01 17:48:03+00:00,0,0,0,Twitter for iPhone,2072,237,0,0,en,"If apps like FTX(formerly Blockfolio) offer Global Avg price display option, why can’t @safemoon wallet pricing for #safemoon token be priced @ global avg?  #SAFEMOONWALLET is using is consistently lower price. I believe they use #CoinMarketCap which should have global avg avail"
1111,MedtekF,2021-11-01 17:46:59+00:00,2,0,1,Twitter for Android,3150,458,0,0,en,"[CRYPTO TREND - 15m]

Exchange: #FTX

Top 5 bullish trend (#PERP futures)
1: $LRC
2: $OKB
3: $PAXG
4: $BAND
5: $OMG

Top 5 bullish trend (#USD stocks)
1: $GME
2: $GLD
3: $ABNB
4: $BILI
5: $COIN"
1112,letusbet,2021-11-01 17:46:42+00:00,0,0,0,market_alerts,25281,790,0,0,en,#Ethereum March future on #ftx is trading at 6.08% premium over spot
1113,avogroovy,2021-11-01 17:46:30+00:00,0,0,0,Twitter for iPhone,27687,6397,0,0,en,@IconCallme @Harri_Obi @ftxafrica FTX pro. The first one on the screen.
1114,edjasa2,2021-11-01 17:46:11+00:00,0,0,0,Twitter for Android,8645,95,0,0,en,@instanturban @BTC_Archive @FTX_Official U have ur ftx wallet on the exchange for staking and u can transfer it on ur hot or cold wallet.. so whats ur point?!
1115,DYORCryptoBot,2021-11-01 17:46:10+00:00,0,0,0,DYORCryptoBot,323628,91521,1,0,en,"[SCAN RESULTS - 15m]

Exchange: #FTX

Top 5 bullish trend (#PERP futures)
1: $LRC
2: $OKB
3: $PAXG
4: $BAND
5: $OMG

Top 5 bullish trend (#USD stocks)
1: $GME
2: $GLD
3: $ABNB
4: $BILI
5: $COIN

All #FTX results on https://t.co/vMSA8RwQ1G website!"
1116,NfTickles,2021-11-01 17:45:52+00:00,0,0,0,Twitter Web App,1214,590,0,0,en,"@YOKOMSON @SBF_FTX is this actually feasible? solidity vs rust, so assuming some building has already been done for the game I wonder if this could be done... as a parallel fan and SOL NFT junkie I would love this though"
1117,wokkrr,2021-11-01 17:45:32+00:00,1,0,0,Twitter Web App,36652,4898,0,0,en,@YOKOMSON @SBF_FTX Haha never know
1118,newsinvesting,2021-11-01 17:45:02+00:00,0,0,0,FP News Publisher - COM,393829,186569,0,0,en,NFT hype isn’t cooling down as Coinbase and FTX only dive deeper - https://t.co/rKdYJG1mme
1119,letusbet,2021-11-01 17:44:31+00:00,0,0,0,market_alerts,25281,790,0,0,en,#BTC March future on #ftx is trading at 5.71% premium over spot
1120,CoinBoards,2021-11-01 17:44:07+00:00,0,0,2,dlvr.it,20777,871,0,0,en,NFT hype isn’t cooling down as Coinbase and FTX only dive deeper https://t.co/pORvBHIbND
1121,AssetOpk,2021-11-01 17:44:04+00:00,0,0,0,dlvr.it,44976,271,0,0,en,NFT hype isn’t cooling down as Coinbase and FTX only dive deeper https://t.co/wu6ICnUtpz #bizassetinsights #bacdaily #STO #tokenization #BusinessAsset
1122,letusbet,2021-11-01 17:44:00+00:00,0,0,0,market_alerts,25281,790,0,0,en,#Ripple December future on #ftx is trading at 2.83% premium over spot
1123,tesorasky,2021-11-01 17:43:35+00:00,8,0,0,Twitter for iPhone,2447,415,0,0,en,FTX servers are powered by the cope and pain of $FTT holders
1124,letusbet,2021-11-01 17:43:29+00:00,0,0,0,market_alerts,25281,790,0,0,en,#Solana December future on #ftx is trading at 3.34% premium over spot
1125,WinOption,2021-11-01 17:43:18+00:00,1,0,0,Twitter Web App,2168,76,0,0,ru,"Обзор биржи криптовалют FTX

📌 https://t.co/i6iz7U9MEJ

Сегодня на нашем сайте появился обзор биржи криптовалют FTX, которая позволяет трейдерам и инвесторам проводить операции с криптовалютами и торговать на спотовом рынке, а также фьючерсами и акциями. https://t.co/vyCHuwlT7y"
1126,wokkrr,2021-11-01 17:42:48+00:00,1,0,0,TweetDeck Web App,36652,4898,0,0,en,"@YOKOMSON @SBF_FTX They'd bring much needed legitimacy to the eco tbh, already have parallel.sol secured for them"
1127,degenDG,2021-11-01 17:42:43+00:00,0,0,0,Twitter for Android,2937,531,0,0,en,@MorningBrew @austin_rief @cryptocom @FTX_Official @CoinCloudDCM @CoinFlipATM He did launch a token though....
1128,CryptoConekt,2021-11-01 17:42:40+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"🐻💰$500,521 $SOL SHORT @$201.205 | 11/01 17:42:32
🏦FTX | SOL PERP

👀 I'll buy more BTC but not for my kids - Dali"
1129,WhaleTrades,2021-11-01 17:42:34+00:00,1,0,0,Bitmex High Trades,333721,191792,0,0,en,"📉💶$500,521 $SOL SHORTED @$201.205 [01/11/21 17:42:34]
🏪FTX | SOL-PERP

🗣️He bought the dip. Load the dump. - DNaftaplin"
